timestamp(ms),wx,wy,wz,ax,ay,az,temperature
1848106,-20.5488,14.2073,-3.9024,0.1685,0.1582,0.7388,42.2
1848116,-25.1829,17.5000,-14.1463,0.0056,0.2622,0.7573,42.2
1848126,-30.2439,19.6341,-14.9390,-0.0671,0.3030,0.8130,42.2
1848136,-34.9390,20.6707,-12.4390,0.1331,0.2800,0.7869,42.2
1848146,-38.2927,22.0122,-13.4756,0.1155,0.4170,0.8711,42.3
1848156,-40.7927,23.4146,-15.6098,-0.1675,0.4404,0.8232,42.2
1848166,-43.6585,23.5366,-16.1585,-0.0017,0.2949,0.8855,42.2
1848176,-44.8171,22.3780,-14.0854,0.0293,0.1743,0.9238,42.2
1848186,-45.9146,22.0122,-12.3171,-0.0688,0.0112,0.9587,42.2
1848196,-40.6707,29.2683,-11.5244,-2.7661,1.1980,1.0178,42.2
1848206,-42.0122,23.0488,-11.1585,1.8040,-0.1094,0.8057,42.2
1848216,-41.0366,17.1951,-13.5366,0.2075,0.2917,0.8826,42.2
1848226,-39.2073,13.4756,-11.5854,-0.6362,0.0432,0.8708,42.2
1848236,-33.4756,19.1463,-2.3171,2.4163,-1.3777,0.7263,42.2
1848246,-32.3780,13.9634,5.3659,-0.4375,0.3271,0.8025,42.2
1848256,-30.6098,11.4024,-2.0122,-0.9194,0.2717,0.7617,42.2
1848266,-27.7439,11.5244,-3.9024,-0.0527,-0.2847,0.9333,42.2
1848276,-23.6585,14.8171,-0.6098,-0.2913,0.3210,0.9678,42.2
1848286,-22.3171,12.8049,0.6098,0.4893,-0.3860,0.8806,42.2
1848296,-20.3659,12.0122,2.6220,-0.6653,-0.0215,0.9260,42.2
1848306,-18.1098,11.8293,3.5366,-0.1714,0.0525,0.8699,42.3
1848316,-14.5732,10.9146,-2.0732,0.0964,-0.0220,0.9001,42.2
1848326,-11.9512,11.4634,-2.0732,-0.3203,-0.0720,0.9402,42.2
1848336,-8.4756,9.4512,-0.4268,-0.5007,0.0044,0.9719,42.2
1848346,-5.3049,6.6463,-1.7073,0.0181,-0.0254,0.9253,42.2
1848356,-1.6463,4.1463,-4.1463,-0.2070,-0.1877,0.9880,42.2
1848366,0.8537,0.9146,-9.3902,-0.2241,-0.0955,0.8821,42.2
1848376,3.7805,-1.7073,-17.5610,-0.1404,-0.1008,0.8857,42.2
1848386,6.0976,-5.5488,-21.8293,-0.1814,-0.0156,0.8313,42.2
1848396,5.3049,-2.6220,-32.0122,-5.8711,3.7549,1.8787,42.2
1848406,5.8537,-18.5366,-28.1098,0.6885,-0.0632,0.8508,42.2
1848416,3.9024,-21.0366,-51.9512,1.0210,0.1978,0.7715,42.2
1848426,4.1463,-28.6585,-54.2073,0.1104,0.7729,0.9258,42.2
1848436,8.0488,-28.2927,-58.0488,-0.8635,0.1418,0.9871,42.3
1848446,11.6463,-30.5488,-59.0244,0.1787,0.3235,0.9175,42.2
1848456,13.9634,-32.8049,-63.8415,0.5024,0.2332,0.8960,42.3
1848466,16.7683,-35.2439,-65.7317,0.0869,0.1831,0.8967,42.2
1848476,18.2317,-39.3293,-66.9512,-0.1855,-0.1531,0.9172,42.2
1848486,21.8293,-40.0610,-70.0610,-0.6394,0.3623,0.7930,42.3
1848496,22.5610,-41.7073,-71.2805,0.0239,0.7107,0.7300,42.3
1848506,26.0366,-40.9146,-74.1463,0.1663,0.2219,0.7236,42.3
1848516,28.0488,-41.5854,-72.0732,0.3145,-0.2234,0.7993,42.3
1848526,30.2439,-40.0610,-73.7805,0.3313,-0.2693,0.8511,42.2
1848536,32.3171,-39.0854,-69.6951,-0.5752,0.8818,0.9543,42.2
1848546,33.7195,-39.2073,-68.7195,0.7791,0.0024,0.8857,42.2
1848556,36.0976,-37.3780,-70.9756,0.7222,-0.2876,0.9321,42.2
1848566,37.9268,-36.7073,-67.5610,0.3140,-0.0146,0.8545,42.2
1848576,38.9634,-35.9756,-64.5732,-0.1687,0.0715,0.8674,42.2
1848586,40.4268,-34.3902,-62.5000,-0.1101,0.2256,0.8477,42.2
1848596,41.0976,-32.9878,-61.0366,0.2068,-0.0415,0.8667,42.1
1848606,42.9268,-29.9390,-59.3902,-0.2444,0.2415,0.8989,42.2
1848616,42.6220,-27.8049,-57.0732,-0.0417,0.1350,0.8760,42.2
1848626,42.8659,-25.2439,-56.0366,0.1377,0.0925,0.8760,42.3
1848636,42.6220,-23.4756,-52.7439,0.1328,0.1272,0.8745,42.2
1848646,42.9878,-21.2195,-51.0366,0.0144,0.2292,0.8733,42.3
1848656,41.8902,-18.7805,-49.2073,-0.0598,0.2178,0.8594,42.2
1848666,40.9756,-15.9146,-47.8659,0.1536,0.1667,0.8506,42.2
1848676,39.6341,-13.3537,-46.1585,0.1194,0.1685,0.8469,42.2
1848686,38.9634,-10.9146,-43.7805,0.1121,0.1929,0.8220,42.2
1848696,37.0732,-7.9878,-43.4146,0.2175,0.1841,0.8015,42.2
1848706,35.5488,-5.6098,-42.9878,0.0369,0.2368,0.8062,42.2
1848716,32.5610,-3.1707,-38.6585,0.1799,0.1772,0.7949,42.2
1848726,30.9756,-0.1220,-37.0732,0.0723,0.1921,0.7930,42.2
1848736,27.8049,1.0366,-36.1585,-0.0271,0.2078,0.7563,42.2
1848746,25.5488,2.8659,-34.8780,0.0886,0.1709,0.7468,42.2
1848756,22.9878,5.0000,-33.0488,0.0117,0.2563,0.7722,42.2
1848766,20.9756,6.7683,-32.8049,-0.0234,0.2510,0.7493,42.2
1848776,17.1951,7.5610,-31.9512,-0.0098,0.3323,0.7852,42.2
1848786,14.1463,8.7195,-29.0244,0.0366,0.3450,0.7922,42.2
1848796,10.4268,10.3049,-27.5610,0.0608,0.3625,0.8108,42.2
1848806,7.8049,12.0122,-28.2927,-0.0090,0.3237,0.8274,42.2
1848816,3.5366,13.0488,-28.3537,0.0139,0.3679,0.8376,42.2
1848826,0.1829,14.3902,-26.9512,0.0166,0.3550,0.8608,42.2
1848836,-3.1098,15.0610,-26.2805,0.0015,0.3079,0.8726,42.2
1848846,-5.7927,16.1585,-26.6463,0.0000,0.3286,0.8867,42.2
1848856,-10.1220,16.4634,-25.1220,-0.0376,0.3213,0.9065,42.2
1848866,-13.3537,16.2805,-23.0488,-0.1047,0.3169,0.9053,42.2
1848876,-16.7073,15.6707,-21.4024,-0.1125,0.3115,0.9233,42.2
1848886,-19.2073,15.6707,-19.5732,-0.1213,0.3213,0.9463,42.3
1848896,-22.9878,14.3293,-16.8902,-0.1418,0.3240,0.9692,42.2
1848906,-26.0366,13.2927,-14.1463,-0.1296,0.2952,0.9951,42.2
1848916,-29.2073,11.8293,-11.5854,-0.1711,0.2983,1.0024,42.3
1848926,-31.6463,10.6098,-8.2927,-0.1177,0.2974,1.0208,42.3
1848936,-34.9390,8.6585,-4.8780,-0.1321,0.2795,1.0283,42.2
1848946,-37.3780,7.3171,-2.7439,-0.1304,0.2532,1.0210,42.2
1848956,-39.7561,5.1220,-0.6707,-0.1665,0.2429,1.0361,42.2
1848966,-41.7073,3.1707,1.7683,-0.1682,0.2209,1.0386,42.2
1848976,-44.1463,0.9146,4.2073,-0.1431,0.2092,1.0386,42.4
1848986,-45.5488,-0.9146,6.3415,-0.1748,0.1968,1.0540,42.3
1848996,-46.7683,-2.9268,7.9268,-0.1973,0.1646,1.0603,42.1
1849006,-47.2561,-4.5122,9.0244,-0.1755,0.1523,1.0740,42.3
1849016,-48.2317,-6.7073,10.4878,-0.1667,0.1106,1.0823,42.2
1849026,-48.3537,-8.4756,11.6463,-0.1638,0.0894,1.0835,42.3
1849036,-48.4146,-9.7561,12.7439,-0.1433,0.0974,1.0850,42.3
1849046,-47.6220,-11.0366,13.7805,-0.1514,0.0664,1.0757,42.3
1849056,-47.6829,-12.6829,14.3902,-0.1528,0.0691,1.0715,42.3
1849066,-47.0732,-14.2073,15.1220,-0.1389,0.0232,1.0850,42.3
1849076,-45.9146,-15.7317,15.9146,-0.1155,0.0051,1.0784,42.2
1849086,-44.0854,-16.4024,16.6463,-0.1179,-0.0217,1.0828,42.4
1849096,-42.9268,-17.9268,17.6829,-0.1072,-0.0432,1.0771,42.2
1849106,-40.6098,-18.4756,18.2317,-0.0803,-0.0850,1.0859,42.2
1849116,-38.1098,-19.1463,18.8415,-0.0662,-0.1167,1.0723,42.2
1849126,-34.7561,-19.1463,19.8780,-0.1228,-0.1179,1.0662,42.2
1849136,-32.2561,-19.8780,21.7073,-0.0498,-0.1414,1.0630,42.2
1849146,-29.0244,-19.9390,23.3537,-0.0710,-0.1458,1.0537,42.2
1849156,-25.4268,-20.7927,25.2439,-0.0632,-0.1587,1.0369,42.2
1849166,-23.2927,-18.9024,29.8780,-0.0923,-0.1147,0.8259,42.3
1849176,-20.3049,-19.0854,35.5488,0.2246,-0.4563,1.0681,42.2
1849186,-18.7805,-21.7073,38.5366,-0.1624,0.1562,0.9688,42.3
1849196,-15.6098,-22.6829,50.5488,-0.6799,0.0510,0.9688,42.2
1849206,-12.6220,-23.1098,54.2683,0.0808,0.0686,0.9236,42.2
1849216,-11.0366,-24.2073,58.6585,-0.0764,0.0444,0.9675,42.2
1849226,-8.2927,-24.6341,63.8415,0.1995,-0.1404,0.9236,42.2
1849236,-5.9146,-25.1220,68.1707,-0.1270,-0.1013,0.8992,42.2
1849246,-3.2927,-25.1220,72.3171,-0.3591,-0.0491,0.9565,42.2
1849256,-0.6098,-24.8780,78.3537,-0.0273,-0.0198,0.8691,42.2
1849266,1.9512,-24.2683,80.5488,0.1343,-0.0474,0.8665,42.2
1849276,4.5122,-22.9878,84.6341,0.0007,-0.1792,0.7329,42.3
1849286,6.4634,-20.4268,88.4756,-0.3994,0.4722,0.9119,42.2
1849296,8.2317,-20.9146,110.1829,2.8948,-2.5559,0.9187,42.2
1849306,5.3659,-16.7683,98.9024,-1.9854,-1.5183,0.9844,42.2
1849316,10.9756,-13.8415,116.2195,-0.3748,-0.7375,0.9216,42.2
1849326,12.5610,-10.6098,111.3415,0.0315,0.2722,0.8562,42.2
1849336,18.7195,-7.9878,117.2561,0.8132,-0.8914,0.7415,42.2
1849346,18.6585,-6.7073,113.4756,-0.7065,0.0332,0.8274,42.2
1849356,22.6220,-4.0244,116.6463,-0.1687,0.0942,0.8621,42.2
1849366,25.4268,-2.3780,122.9268,0.2053,0.0225,0.8462,42.3
1849376,28.2927,-1.4634,124.4512,0.3438,0.0181,0.7893,42.3
1849386,30.3659,-0.7927,124.3902,0.1655,0.4219,0.7522,42.3
1849396,32.7439,1.4634,122.7439,0.0657,-0.3950,0.7771,42.3
1849406,34.8780,2.2561,127.0732,0.0942,-0.2876,0.7927,42.2
1849416,37.4390,3.3537,130.6098,0.1416,-0.0664,0.7983,42.2
1849426,38.1098,3.4146,132.2561,0.0220,0.1064,0.7908,42.3
1849436,39.6341,4.3902,129.1463,0.1404,0.0686,0.8032,42.2
1849446,40.7927,4.7561,129.5122,0.0396,0.1277,0.8276,42.3
1849456,41.8902,4.9390,132.5000,0.0723,0.0022,0.8501,42.2
1849466,42.9268,4.6951,132.8049,0.1663,-0.1323,0.8621,42.3
1849476,43.8415,4.6341,132.1951,-0.1008,-0.3428,0.8613,42.4
1849486,43.5976,4.6951,132.0732,-0.0793,0.0100,0.8745,42.3
1849496,44.3902,4.8780,131.8902,0.0359,-0.0371,0.8904,42.2
1849506,43.4756,4.0854,131.8902,-0.0103,0.1714,0.8875,42.2
1849516,43.4756,3.2927,134.0244,0.0139,0.1555,0.9111,42.2
1849526,42.8659,1.9512,134.5732,0.0642,0.1313,0.9524,42.3
1849536,42.7439,1.3415,133.3537,0.0483,0.0989,0.9546,42.2
1849546,43.1098,-2.0122,129.9390,0.0447,0.1016,0.9795,42.2
1849556,40.6707,-7.3780,134.3902,-3.7993,0.2029,0.6377,42.3
1849566,42.6829,-4.9390,131.5854,0.6655,-2.1169,0.6616,42.3
1849576,40.6707,-6.8293,132.0732,0.7024,0.4009,0.9158,42.2
1849586,38.9634,-6.3415,130.9146,-0.0098,-0.8259,0.7532,42.2
1849596,36.9512,-7.1341,129.5732,-1.2295,-0.6345,1.0769,42.2
1849606,36.0366,-4.3902,128.3537,-0.3394,0.3599,1.0200,42.2
1849616,36.5244,-6.2805,124.8171,0.9888,-0.5710,1.1365,42.2
1849626,31.5854,-6.8293,119.6951,0.0581,-0.4856,1.1646,42.2
1849636,29.3293,-6.8902,117.7439,-0.1340,0.0437,0.9766,42.2
1849646,26.3415,-6.5244,115.7317,-0.5398,0.7439,0.9700,42.2
1849656,24.9390,-4.8780,113.4756,0.3699,-0.3008,1.0659,42.2
1849666,21.6463,-4.0854,108.7805,-0.0256,-0.1069,1.0461,42.2
1849676,19.0854,-3.1098,104.6951,0.0591,0.0049,1.0190,42.2
1849686,16.4634,-0.6098,102.5610,0.1016,0.0398,1.0459,42.3
1849696,14.6341,-0.4878,97.5000,0.1292,0.3303,1.0486,42.2
1849706,10.6098,1.1585,93.4756,0.1602,0.3840,1.1345,42.2
1849716,7.4390,3.2927,87.0122,0.3857,0.2515,1.1099,42.2
1849726,5.4878,2.1341,82.6220,0.3469,0.5566,1.1323,42.2
1849736,3.7195,3.2317,72.8659,-0.0583,0.8928,1.0725,42.2
1849746,1.0976,6.0976,63.2927,-0.0454,0.1418,1.1064,42.2
1849756,-3.1098,9.8780,52.3781,0.5229,0.3396,1.1111,42.2
1849766,-5.1220,10.3659,43.3537,0.5232,-0.2168,1.1648,42.2
1849776,-7.9878,11.4024,39.7561,0.7200,0.0264,1.1340,42.3
1849786,-12.6220,13.2927,34.5122,-0.8352,0.7014,1.1775,42.2
1849796,-12.7439,12.5000,20.4268,0.1094,-0.0383,1.0310,42.2
1849806,-15.6098,14.2073,11.4024,0.2856,0.1184,1.1150,42.3
1849816,-17.1951,16.5854,7.8049,-0.0693,0.0637,1.0820,42.2
1849826,-19.8171,16.1585,-0.5488,-0.4487,-0.1084,1.0330,42.2
1849836,-19.8780,15.0000,-9.5122,0.0244,0.0957,1.0464,42.2
1849846,-21.8902,15.3659,-14.2683,0.0559,0.0520,1.0300,42.2
1849856,-22.3171,14.8171,-23.6585,-0.2622,-0.0188,1.0327,42.3
1849866,-23.3537,13.4146,-31.9512,-0.0486,0.0554,1.0471,42.2
1849876,-23.9634,13.2927,-35.4878,0.0154,0.2126,1.0688,42.3
1849886,-23.9634,12.3780,-43.1707,-0.0476,0.1545,1.0476,42.2
1849896,-23.2927,11.8293,-53.5366,0.0137,0.2043,1.0486,42.3
1849906,-23.7805,10.4878,-61.4024,-0.1028,0.1086,1.0291,42.2
1849916,-23.3537,9.3293,-67.8049,-0.0222,0.0269,1.0112,42.2
1849926,-22.6829,5.5488,-69.8171,-0.5662,0.0701,0.9834,42.3
1849936,-22.5610,2.2561,-72.4390,0.0173,-0.0081,0.9338,42.2
1849946,-22.8659,0.1220,-75.7927,0.0417,0.0198,0.9712,42.3
1849956,-22.6829,-1.8293,-78.5976,-0.1758,-0.0479,0.9287,42.2
1849966,-21.2195,-5.2439,-79.5122,-0.2759,-0.0234,0.9656,42.2
1849976,-20.1220,-7.6220,-78.7195,-0.0447,0.0938,0.9546,42.2
1849986,-19.3902,-9.3293,-81.2195,-0.0322,0.0029,0.9390,42.2
1849996,-17.2561,-11.0366,-87.6220,-0.0688,-0.0513,0.9404,42.2
1850006,-11.7683,-15.6098,-94.5122,-0.5269,-0.5039,0.9272,42.2
1850016,-4.6341,-18.8415,-103.5976,-0.1111,-0.4272,0.8713,42.2
1850026,-1.9512,-18.1707,-108.1707,0.2063,-0.1421,0.9077,42.3
1850036,-3.4146,-16.1585,-109.6341,0.0825,0.2566,0.8953,42.2
1850046,-4.6341,-15.3659,-116.7073,0.2078,1.1726,0.9458,42.2
1850056,-6.1585,-15.3049,-114.6341,0.5103,0.4438,0.9126,42.2
1850066,-8.5976,-16.1585,-112.0732,-0.2935,-0.3799,0.8203,42.2
1850076,-5.8537,-17.9878,-107.0732,-0.8164,-1.1479,1.0276,42.3
1850086,2.8049,-23.7805,-119.6951,-3.1833,-8.0000,0.8728,42.2
1850096,14.6341,-20.9756,-111.9512,0.5068,0.8113,0.9548,42.3
1850106,8.3537,-24.5122,-109.7561,-2.1199,-2.8071,1.1108,42.2
1850116,14.4512,-24.3902,-106.4634,-0.4341,-2.7764,0.9590,42.2
1850126,14.0854,-23.5976,-113.4756,0.2551,-0.0535,0.9575,42.2
1850136,17.5000,-21.7683,-112.0732,-0.3406,0.4199,0.9910,42.2
1850146,18.5366,-20.1220,-113.9634,0.0391,0.7737,0.9944,42.2
1850156,22.9268,-17.9268,-116.8293,1.7520,1.8396,1.1602,42.3
1850166,22.5610,-17.3780,-117.6220,0.2969,-0.6909,1.0381,42.2
1850176,23.9024,-15.7317,-119.1463,-0.0842,-0.3406,1.0085,42.3
1850186,22.5610,-13.7195,-119.7561,0.0154,-0.3386,0.9631,42.2
1850196,24.2683,-11.0976,-116.9512,0.3169,-4.3523,0.9773,42.3
1850206,23.5366,-8.1707,-118.7805,-1.1628,-0.1511,0.9221,42.2
1850216,23.7195,-4.3902,-119.9390,0.0872,-0.2424,0.8569,42.3
1850226,22.5000,-1.9512,-121.0366,0.0623,-1.0413,0.9092,42.2
1850236,20.8537,0.9146,-123.7805,0.5334,0.2188,0.9446,42.1
1850246,21.0976,4.7561,-122.7439,0.4790,0.4016,1.0024,42.3
1850256,20.3659,8.0488,-124.9390,0.4026,-0.5273,0.9343,42.2
1850266,19.2683,10.7927,-126.0976,0.1326,-0.4763,0.9983,42.2
1850276,16.0976,12.2561,-128.3537,0.3220,0.0078,0.9768,42.2
1850286,14.2073,13.1098,-128.5366,-0.4277,-0.3149,0.9363,42.3
1850296,13.6585,14.8780,-129.5732,0.2034,-0.3049,0.9211,42.3
1850306,11.4024,15.6707,-127.5610,0.0999,0.0188,0.9500,42.2
1850316,9.1463,16.3415,-127.1951,0.0786,0.0767,0.9309,42.3
1850326,6.5244,17.2561,-129.0244,-0.0254,0.2095,0.9392,42.3
1850336,4.8780,18.6585,-130.0610,-0.0442,0.1531,0.9294,42.2
1850346,2.1951,20.0610,-130.7317,-0.0183,0.2168,0.9397,42.3
1850356,0.0610,20.7927,-130.2439,0.0962,0.2756,0.9414,42.3
1850366,-2.4390,20.6707,-129.1463,0.0820,0.3223,0.9209,42.3
1850376,-3.9634,20.6707,-129.6951,0.1138,0.2480,0.9231,42.3
1850386,-6.8902,19.8171,-129.5732,0.0193,0.2244,0.9229,42.2
1850396,-8.8415,19.0244,-127.9878,-0.0015,0.1956,0.9458,42.3
1850406,-11.3415,17.9268,-125.9756,-0.0261,0.2278,0.9482,42.2
1850416,-13.1098,16.5854,-126.0976,-0.0720,0.2578,0.9387,42.3
1850426,-16.6463,15.2439,-124.6951,-0.0652,0.2344,0.9827,42.2
1850436,-19.2073,13.7805,-123.5976,0.0098,0.2195,0.9529,42.2
1850446,-21.4024,12.8659,-123.9024,0.1165,0.0520,0.9570,42.2
1850456,-22.6220,12.8049,-123.2317,-0.2434,0.2888,0.8945,42.2
1850466,-25.9146,11.5854,-123.2317,-0.2864,0.0125,0.8792,42.2
1850476,-22.7439,12.3171,-125.1829,0.0178,0.0266,0.8914,42.2
1850486,-24.6951,9.3902,-121.8293,0.0088,0.4678,0.9124,42.2
1850496,-26.2195,7.1341,-119.0854,-0.2617,0.1199,0.8882,42.2
1850506,-28.8415,4.6951,-115.8537,-0.0642,0.0247,0.9333,42.2
1850516,-30.6707,2.6829,-114.1463,0.0237,-0.0869,0.8638,42.2
1850526,-32.5610,1.2805,-113.4146,-0.0007,0.0139,0.8931,42.2
1850536,-33.4146,0.7927,-113.2927,-0.0432,0.1543,0.8879,42.2
1850546,-35.7927,0.4268,-113.2927,-0.0469,0.2202,0.8816,42.2
1850556,-36.9512,0.3659,-112.5610,-0.0645,0.2573,0.8818,42.3
1850566,-38.2317,0.3659,-111.2805,0.0078,0.2603,0.8682,42.3
1850576,-38.3537,0.8537,-112.1951,-0.0261,0.1973,0.8564,42.2
1850586,-40.0000,0.7927,-112.8049,-0.0649,0.1055,0.8696,42.2
1850596,-40.5488,0.4268,-112.1341,-0.0720,0.0808,0.8677,42.2
1850606,-41.0366,-0.3659,-110.1829,-0.0715,0.0896,0.8218,42.2
1850616,-40.6098,-1.0366,-109.1463,-0.0859,0.0835,0.8230,42.2
1850626,-41.1585,-2.2561,-109.3902,-0.0862,0.0396,0.7944,42.2
1850636,-40.9756,-3.4756,-109.1463,-0.0972,0.0381,0.7954,42.2
1850646,-40.5488,-4.5122,-107.1341,-0.1008,0.0364,0.7878,42.2
1850656,-39.3293,-5.0610,-106.1585,-0.0742,0.0286,0.7678,42.2
1850666,-39.2683,-5.7317,-105.4878,-0.0667,0.0291,0.7598,42.2
1850676,-30.8537,0.7927,-112.5610,0.8682,-0.5525,0.6931,42.2
1850686,-29.0244,-1.2195,-109.8781,-0.4788,0.4653,0.6797,42.2
1850696,-26.7073,-0.6707,-108.2927,-0.1160,0.0242,0.5981,42.3
1850706,-26.0366,-0.4268,-105.6098,-0.1260,0.2627,0.8418,42.3
1850716,-24.8171,-0.1829,-101.8902,0.0398,-0.1238,0.7844,42.3
1850726,-23.6585,0.5488,-104.2073,0.1521,-0.1335,0.8083,42.3
1850736,-21.7683,1.8293,-103.8415,0.1074,-0.2153,0.8394,42.3
1850746,-20.6707,3.2317,-102.9878,-0.0474,-0.1782,0.8354,42.3
1850756,-18.6585,4.7561,-100.3659,-0.0793,-0.1089,0.8748,42.3
1850766,-16.7683,6.2805,-96.3415,-0.0093,0.0361,0.8362,42.2
1850776,-14.0244,8.4146,-95.2439,0.1440,0.0117,0.8696,42.2
1850786,-12.4390,10.3659,-95.2439,-0.0349,0.0310,0.8909,42.3
1850796,-10.2439,12.3171,-94.2073,-0.0029,-0.1311,0.8923,42.3
1850806,-8.2317,13.9024,-91.2195,0.0256,-0.0903,0.9011,42.3
1850816,-5.7927,16.2195,-88.1707,0.0806,-0.0391,0.9099,42.2
1850826,-4.4512,18.5976,-87.1341,0.0703,-0.0344,0.9202,42.3
1850836,-3.1707,20.7317,-86.9512,0.0552,-0.0491,0.9321,42.2
1850846,-2.1341,22.8049,-85.9146,0.0327,-0.0203,0.9504,42.2
1850856,-0.7317,24.8780,-83.4146,0.0188,0.0088,0.9675,42.2
1850866,-0.7317,26.9512,-81.6463,0.0122,-0.0044,0.9617,42.3
1850876,-0.3659,28.4756,-81.4024,0.0198,0.0381,0.9541,42.2
1850886,-0.4268,29.6341,-81.3415,0.0020,0.0447,0.9355,42.2
1850896,-0.4268,30.7927,-80.5488,-0.0430,0.0627,0.9524,42.2
1850906,-0.6707,31.8293,-78.9024,-0.0713,0.0417,0.9614,42.3
1850916,-1.0976,31.8902,-77.9268,-0.0842,0.0552,0.9631,42.2
1850926,-1.5244,32.0122,-77.7439,-0.0681,0.0630,1.0046,42.3
1850936,-1.4024,31.8902,-77.8659,-0.0986,0.0647,1.0352,42.2
1850946,-2.1341,31.5854,-77.8659,-0.1304,0.0544,1.0732,42.2
1850956,-2.8049,30.2439,-77.5000,-0.1482,0.0576,1.1057,42.2
1850966,-3.4146,29.0244,-76.8293,-0.1458,0.0793,1.1313,42.2
1850976,-3.5976,27.5000,-76.8293,-0.1506,0.0759,1.1499,42.3
1850986,-4.5122,25.8537,-77.4390,-0.1716,0.0786,1.1729,42.3
1850996,-5.3049,24.1463,-77.5610,-0.1846,0.0708,1.1763,42.3
1851006,-5.7927,22.0122,-77.1951,-0.2117,0.0779,1.1904,42.2
1851016,-6.4024,19.6951,-76.3415,-0.2021,0.0894,1.2065,42.2
1851026,-6.6463,18.1098,-76.7683,-0.2004,0.0854,1.2246,42.2
1851036,-7.7439,15.3659,-76.7073,-0.2112,0.0945,1.2456,42.2
1851046,-8.4146,13.0488,-76.7073,-0.2168,0.0996,1.2646,42.2
1851056,-8.7195,10.4878,-76.8902,-0.2246,0.0911,1.2712,42.3
1851066,-9.3902,8.1098,-77.0122,-0.2271,0.0867,1.2695,42.2
1851076,-9.8780,5.4878,-77.2561,-0.2156,0.0938,1.2703,42.2
1851086,-10.2439,3.2317,-77.8049,-0.2034,0.0991,1.2705,42.2
1851096,-10.1829,1.2195,-78.8415,-0.2021,0.0872,1.2717,42.2
1851106,-10.8537,-0.6707,-79.6951,-0.2051,0.0593,1.2708,42.2
1851116,-10.7927,-2.8049,-80.1220,-0.1968,0.0266,1.2852,42.3
1851126,-10.4268,-4.3293,-80.5488,-0.1826,0.0222,1.2795,42.2
1851136,-3.4146,-7.1341,-80.4268,-1.4199,-5.3572,1.3545,42.2
1851146,-3.7195,-7.4390,-91.0976,-1.8174,0.0908,0.8416,42.2
1851156,1.1585,-11.0366,-85.9756,-0.3843,-1.1892,1.1565,42.2
1851166,3.1707,-11.3415,-87.8049,-0.4485,-0.7595,1.3174,42.2
1851176,4.5122,-10.9756,-89.4512,0.5706,-0.1272,1.2268,42.2
1851186,3.5976,-10.1829,-92.3171,-0.4285,0.5596,1.2722,42.2
1851196,3.7195,-10.5488,-91.6463,0.1528,0.4609,1.2432,42.2
1851206,7.3171,-10.5488,-93.4756,0.3921,0.9587,1.2173,42.3
1851216,10.0000,-9.7561,-95.7927,0.2158,0.5264,1.1748,42.2
1851226,10.7927,-7.8659,-96.7683,-0.2349,0.1621,1.1980,42.3
1851236,10.0000,-6.4634,-95.2439,0.0652,0.1594,1.1042,42.3
1851246,12.3171,-4.8780,-95.9756,-0.0132,-0.1519,1.1531,42.2
1851256,13.9024,-3.2927,-96.5854,-0.0427,-0.1602,1.1482,42.3
1851266,15.9756,-0.9756,-93.7805,-0.0464,0.2371,1.1172,42.3
1851276,14.9390,1.2805,-92.8049,0.0955,-0.0623,1.1223,42.2
1851286,15.1829,3.7805,-94.5122,0.0542,-0.0537,1.1365,42.2
1851296,15.7927,6.4634,-93.7805,0.0132,-0.2849,1.1599,42.4
1851306,17.3780,8.5976,-92.4390,-0.0615,-0.1775,1.1492,42.2
1851316,17.3171,10.4878,-92.0122,-0.0164,-0.1589,1.1458,42.3
1851326,16.8293,12.6220,-92.5000,-0.0613,0.0740,1.1335,42.3
1851336,16.4634,14.0854,-91.8293,-0.0989,-0.0312,1.1250,42.3
1851346,17.8049,15.3659,-90.8537,-0.0840,-0.0256,1.1025,42.3
1851356,17.4390,15.9756,-89.6951,-0.0586,-0.0332,1.0784,42.3
1851366,16.8293,17.0732,-90.0610,-0.0710,-0.0076,1.0862,42.2
1851376,15.4878,17.8049,-89.5122,-0.1160,-0.0369,1.0833,42.3
1851386,14.9390,18.4146,-88.6585,0.0447,0.3176,1.0793,42.3
1851396,13.7805,17.9268,-88.0488,-0.1235,-0.0718,1.0791,42.3
1851406,13.5976,17.6220,-87.8049,-0.1748,0.1917,1.0930,42.3
1851416,12.0732,17.2561,-86.5854,-0.1172,0.1309,1.1174,42.2
1851426,11.1585,17.2561,-86.8902,-0.1465,0.1328,1.1499,42.2
1851436,9.0244,16.7683,-87.5000,-0.0942,0.0042,1.1523,42.3
1851446,8.6585,16.5244,-88.2927,-0.2090,-0.0369,1.1675,42.3
1851456,8.1707,16.1585,-87.0122,-0.1279,-0.0720,1.1809,42.3
1851466,8.5366,16.4634,-87.5610,-0.0950,0.0486,1.1921,42.3
1851476,6.9512,16.7073,-87.3781,-0.0806,0.0146,1.2002,42.2
1851486,6.3415,17.2561,-86.8293,-0.0571,-0.0667,1.1968,42.3
1851496,6.2195,18.1707,-86.0366,-0.0566,-0.0581,1.1702,42.2
1851506,6.9512,19.2683,-86.3415,0.0950,-0.1614,1.1584,42.3
1851516,6.7683,20.1220,-85.1829,0.0588,-0.1694,1.0898,42.2
1851526,6.0976,20.1829,-85.1829,-0.0034,-0.1631,1.0593,42.2
